x,predicted,std.error,conf.low,conf.high,group
35.1,5.299781937331373,0.46090711865151707,4.39642058455627,6.203143290106476,1
51.22,5.020889291595694,0.45277728182543714,4.133462126199895,5.908316456991493,1
75.4,4.602550322992175,0.4591383742052587,3.7026556456295943,5.502445000354756,1
